iter	Logloss
2925	0.2340830451
2926	0.2340703905
2927	0.2340511025
2928	0.2340408333
2929	0.2340301268
2930	0.2340198131
2931	0.2340137675
2932	0.2340014687
2933	0.2339842068
2934	0.2339681961
2935	0.233950925
2936	0.2339431918
2937	0.2339258383
2938	0.2339241788
2939	0.2339179789
2940	0.2339098811
2941	0.2339005644
2942	0.2338756624
2943	0.2338602865
2944	0.2338478622
2945	0.2338271188
2946	0.2338155526
2947	0.2338055799
2948	0.2337842187
2949	0.2337636208
2950	0.2337552363
2951	0.2337436137
2952	0.2337360115
2953	0.2337161723
2954	0.2337039723
2955	0.2336843346
2956	0.2336663053
2957	0.2336524716
2958	0.2336401332
2959	0.2336322326
2960	0.233615204
2961	0.2335914976
2962	0.2335816607
2963	0.2335699816
2964	0.2335586609
2965	0.2335387171
2966	0.2335269405
2967	0.2335112917
2968	0.2334903318
2969	0.2334775226
2970	0.2334733992
2971	0.2334645346
2972	0.2334451256
2973	0.2334344835
2974	0.2334157173
2975	0.2333976732
2976	0.2333809441
2977	0.233364642
2978	0.2333593607
2979	0.2333517618
2980	0.2333382276
2981	0.2333244658
2982	0.2333110384
2983	0.2332915087
2984	0.2332741994
2985	0.2332625797
2986	0.2332502474
2987	0.2332382828
2988	0.2332257721
2989	0.2332136064
2990	0.2332004319
2991	0.2331855744
2992	0.2331700221
2993	0.2331603728
2994	0.2331587441
2995	0.2331459775
2996	0.2331273524
2997	0.2331156654
2998	0.2330927503
2999	0.2330910248
