iter	Logloss
2924	0.2290744714
2925	0.2290584619
2926	0.229042002
2927	0.2290213286
2928	0.2290057415
2929	0.2289874417
2930	0.2289705205
2931	0.2289530434
2932	0.2289374675
2933	0.228923876
2934	0.2289108516
2935	0.2288941639
2936	0.2288779264
2937	0.2288712002
2938	0.228856875
2939	0.2288377969
2940	0.228823355
2941	0.2288062337
2942	0.2287842817
2943	0.2287707347
2944	0.228755131
2945	0.2287418731
2946	0.2287254911
2947	0.2287167859
2948	0.228710143
2949	0.2286878075
2950	0.2286738381
2951	0.2286612139
2952	0.2286470221
2953	0.2286340866
2954	0.2286174433
2955	0.2285970089
2956	0.2285854465
2957	0.2285705765
2958	0.2285563069
2959	0.2285434103
2960	0.228529691
2961	0.2285145264
2962	0.228500707
2963	0.2284861984
2964	0.2284652637
2965	0.2284479978
2966	0.2284267073
2967	0.2284121375
2968	0.228402265
2969	0.2283844433
2970	0.2283784341
2971	0.228363831
2972	0.2283464817
2973	0.2283300386
2974	0.2283192822
2975	0.2282984364
2976	0.2282882192
2977	0.2282681239
2978	0.2282534429
2979	0.2282387619
2980	0.2282273329
2981	0.2282096446
2982	0.2281906221
2983	0.2281747627
2984	0.2281597926
2985	0.228141654
2986	0.2281198466
2987	0.2281048376
2988	0.2280891005
2989	0.2280771044
2990	0.2280598608
2991	0.2280452354
2992	0.2280219326
2993	0.2280037774
2994	0.2279817476
2995	0.2279681895
2996	0.2279561045
2997	0.227942463
2998	0.2279275597
2999	0.2279127342
